global_map_order,event_id,team,elo_after,result
1378,owcs_2025_asia_s2_japan,REVATI,1344.13,loss
1379,owcs_2025_asia_s2_japan,VEC,1369.85,win
1379,owcs_2025_asia_s2_japan,REVATI,1332.62,loss
1380,owcs_2025_asia_s2_japan,Lazuli,1488.54,win
1380,owcs_2025_asia_s2_japan,JKOT,1304.48,loss
1381,owcs_2025_asia_s2_japan,Lazuli,1494.72,win
1381,owcs_2025_asia_s2_japan,JKOT,1298.30,loss
1382,owcs_2025_asia_s2_japan,Lazuli,1500.58,win
1382,owcs_2025_asia_s2_japan,JKOT,1292.44,loss
1383,owcs_2025_asia_s2_japan,Lazuli,1507.19,win
1383,owcs_2025_asia_s2_japan,REVATI,1326.01,loss
1384,owcs_2025_asia_s2_japan,REVATI,1343.76,win
1384,owcs_2025_asia_s2_japan,Lazuli,1489.44,loss
1385,owcs_2025_asia_s2_japan,Lazuli,1496.69,win
1385,owcs_2025_asia_s2_japan,REVATI,1336.51,loss
1386,owcs_2025_asia_s2_japan,Lazuli,1503.52,win
1386,owcs_2025_asia_s2_japan,REVATI,1329.69,loss
1387,owcs_2025_asia_s2_japan,VEC,1383.61,win
1387,owcs_2025_asia_s2_japan,Please Not Hero Ban,1407.42,loss
1388,owcs_2025_asia_s2_japan,Please Not Hero Ban,1418.60,win
1388,owcs_2025_asia_s2_japan,VEC,1372.43,loss
1389,owcs_2025_asia_s2_japan,Please Not Hero Ban,1429.01,win
1389,owcs_2025_asia_s2_japan,VEC,1362.02,loss
1390,owcs_2025_asia_s2_japan,Please Not Hero Ban,1438.73,win
1390,owcs_2025_asia_s2_japan,VEC,1352.30,loss
1391,owcs_2025_asia_s2_japan,Please Not Hero Ban,1447.80,win
1391,owcs_2025_asia_s2_japan,VEC,1343.23,loss
1392,owcs_2025_asia_s2_japan,Aplomb Tiger,1509.02,win
1392,owcs_2025_asia_s2_japan,Lazuli,1491.28,loss
1393,owcs_2025_asia_s2_japan,Aplomb Tiger,1520.41,win
1393,owcs_2025_asia_s2_japan,Lazuli,1479.90,loss
1394,owcs_2025_asia_s2_japan,Aplomb Tiger,1531.02,win
1394,owcs_2025_asia_s2_japan,Lazuli,1469.29,loss
1395,owcs_2025_asia_s2_japan,Aplomb Tiger,1540.91,win
1395,owcs_2025_asia_s2_japan,Lazuli,1459.40,loss
1396,owcs_2025_asia_s2_japan,VARREL,1696.48,win
1396,owcs_2025_asia_s2_japan,Please Not Hero Ban,1443.07,loss
1397,owcs_2025_asia_s2_japan,VARREL,1701.00,win
1397,owcs_2025_asia_s2_japan,Please Not Hero Ban,1438.54,loss
1398,owcs_2025_asia_s2_japan,VARREL,1705.34,win
1398,owcs_2025_asia_s2_japan,Please Not Hero Ban,1434.20,loss
1399,owcs_2025_asia_s2_japan,VARREL,1709.51,win
1399,owcs_2025_asia_s2_japan,Please Not Hero Ban,1430.04,loss
1400,owcs_2025_asia_s2_japan,REJECT,1548.27,win
1400,owcs_2025_asia_s2_japan,Aplomb Tiger,1528.74,loss
1401,owcs_2025_asia_s2_japan,REJECT,1559.60,win
1401,owcs_2025_asia_s2_japan,Aplomb Tiger,1517.42,loss
1402,owcs_2025_asia_s2_japan,REJECT,1570.15,win
1402,owcs_2025_asia_s2_japan,Aplomb Tiger,1506.87,loss
1403,owcs_2025_asia_s2_japan,REJECT,1579.98,win
1403,owcs_2025_asia_s2_japan,Aplomb Tiger,1497.03,loss
1404,owcs_2025_asia_s2_japan,VARREL,1717.23,win
1404,owcs_2025_asia_s2_japan,REJECT,1572.26,loss
1405,owcs_2025_asia_s2_japan,VARREL,1724.50,win
1405,owcs_2025_asia_s2_japan,REJECT,1565.00,loss
1406,owcs_2025_asia_s2_japan,VARREL,1731.34,win
1406,owcs_2025_asia_s2_japan,REJECT,1558.15,loss
1407,owcs_2025_asia_s2_japan,VARREL,1737.81,win
1407,owcs_2025_asia_s2_japan,REJECT,1551.68,loss
1408,owcs_2025_asia_s2_pacific,FURY,1412.00,win
1408,owcs_2025_asia_s2_pacific,Stronghold,1388.00,loss
1409,owcs_2025_asia_s2_pacific,FURY,1423.17,win
1409,owcs_2025_asia_s2_pacific,Stronghold,1376.83,loss
1410,owcs_2025_asia_s2_pacific,Stronghold,1390.42,win
1410,owcs_2025_asia_s2_pacific,FURY,1409.58,loss
1411,owcs_2025_asia_s2_pacific,FURY,1420.92,win
1411,owcs_2025_asia_s2_pacific,Stronghold,1379.08,loss
1412,owcs_2025_asia_s2_pacific,MENG GONG 2,1416.18,win
1412,owcs_2025_asia_s2_pacific,MONSTARGEAR GAMING,1355.76,loss
1413,owcs_2025_asia_s2_pacific,MONSTARGEAR GAMING,1369.83,win
1413,owcs_2025_asia_s2_pacific,MENG GONG 2,1402.12,loss
1414,owcs_2025_asia_s2_pacific,MONSTARGEAR GAMING,1382.94,win
1414,owcs_2025_asia_s2_pacific,MENG GONG 2,1389.01,loss
1415,owcs_2025_asia_s2_pacific,MENG GONG 2,1400.80,win
1415,owcs_2025_asia_s2_pacific,MONSTARGEAR GAMING,1371.15,loss
1416,owcs_2025_asia_s2_pacific,MONSTARGEAR GAMING,1384.17,win
1416,owcs_2025_asia_s2_pacific,MENG GONG 2,1387.78,loss
1417,owcs_2025_asia_s2_pacific,The Gatos Guapos,1412.00,win
1417,owcs_2025_asia_s2_pacific,I LOVE YOU,1388.00,loss
1418,owcs_2025_asia_s2_pacific,I LOVE YOU,1400.83,win
1418,owcs_2025_asia_s2_pacific,The Gatos Guapos,1399.17,loss
1419,owcs_2025_asia_s2_pacific,I LOVE YOU,1412.77,win
1419,owcs_2025_asia_s2_pacific,The Gatos Guapos,1387.23,loss
1420,owcs_2025_asia_s2_pacific,The Gatos Guapos,1400.11,win
1420,owcs_2025_asia_s2_pacific,I LOVE YOU,1399.89,loss
1421,owcs_2025_asia_s2_pacific,I LOVE YOU,1411.90,win
1421,owcs_2025_asia_s2_pacific,The Gatos Guapos,1388.10,loss
1422,owcs_2025_asia_s2_pacific,Nosebleed Esports,1536.18,win
1422,owcs_2025_asia_s2_pacific,Full House,1446.50,loss
1423,owcs_2025_asia_s2_pacific,Nosebleed Esports,1545.15,win
1423,owcs_2025_asia_s2_pacific,Full House,1437.53,loss
1424,owcs_2025_asia_s2_pacific,Nosebleed Esports,1553.55,win
1424,owcs_2025_asia_s2_pacific,Full House,1429.13,loss
1425,owcs_2025_asia_s2_pacific,FURY,1432.61,win
1425,owcs_2025_asia_s2_pacific,I LOVE YOU,1400.21,loss
1426,owcs_2025_asia_s2_pacific,I LOVE YOU,1413.32,win
1426,owcs_2025_asia_s2_pacific,FURY,1419.49,loss
1427,owcs_2025_asia_s2_pacific,I LOVE YOU,1425.54,win
1427,owcs_2025_asia_s2_pacific,FURY,1407.28,loss
1428,owcs_2025_asia_s2_pacific,I LOVE YOU,1436.91,win
1428,owcs_2025_asia_s2_pacific,FURY,1395.91,loss
1429,owcs_2025_asia_s2_pacific,Stronghold,1391.80,win
1429,owcs_2025_asia_s2_pacific,Cold Metal,1387.28,loss
1430,owcs_2025_asia_s2_pacific,Cold Metal,1399.43,win
1430,owcs_2025_asia_s2_pacific,Stronghold,1379.65,loss
1431,owcs_2025_asia_s2_pacific,Stronghold,1392.33,win
1431,owcs_2025_asia_s2_pacific,Cold Metal,1386.75,loss
1432,owcs_2025_asia_s2_pacific,Cold Metal,1398.94,win
1432,owcs_2025_asia_s2_pacific,Stronghold,1380.14,loss
1433,owcs_2025_asia_s2_pacific,Cold Metal,1410.30,win
1433,owcs_2025_asia_s2_pacific,Stronghold,1368.78,loss
1434,owcs_2025_asia_s2_pacific,Nosebleed Esports,1560.22,win
1434,owcs_2025_asia_s2_pacific,MENG GONG 2,1381.10,loss
1435,owcs_2025_asia_s2_pacific,Nosebleed Esports,1566.53,win
1435,owcs_2025_asia_s2_pacific,MENG GONG 2,1374.79,loss
1436,owcs_2025_asia_s2_pacific,Nosebleed Esports,1572.51,win
1436,owcs_2025_asia_s2_pacific,MENG GONG 2,1368.82,loss
1437,owcs_2025_asia_s2_pacific,The Gatos Guapos,1401.51,win
1437,owcs_2025_asia_s2_pacific,Full House,1415.72,loss
1438,owcs_2025_asia_s2_pacific,The Gatos Guapos,1414.00,win
1438,owcs_2025_asia_s2_pacific,Full House,1403.23,loss
1439,owcs_2025_asia_s2_pacific,The Gatos Guapos,1425.63,win
1439,owcs_2025_asia_s2_pacific,Full House,1391.60,loss
1440,owcs_2025_asia_s2_pacific,Nosebleed Esports,1579.28,win
1440,owcs_2025_asia_s2_pacific,Cold Metal,1403.52,loss
1441,owcs_2025_asia_s2_pacific,Nosebleed Esports,1585.68,win
1441,owcs_2025_asia_s2_pacific,Cold Metal,1397.12,loss
1442,owcs_2025_asia_s2_pacific,Nosebleed Esports,1591.74,win
1442,owcs_2025_asia_s2_pacific,Cold Metal,1391.06,loss
1443,owcs_2025_asia_s2_pacific,FURY,1407.76,win
1443,owcs_2025_asia_s2_pacific,Full House,1379.75,loss
1444,owcs_2025_asia_s2_pacific,Full House,1392.72,win
1444,owcs_2025_asia_s2_pacific,FURY,1394.80,loss
1445,owcs_2025_asia_s2_pacific,Full House,1404.79,win
1445,owcs_2025_asia_s2_pacific,FURY,1382.72,loss
1446,owcs_2025_asia_s2_pacific,FURY,1395.48,win
1446,owcs_2025_asia_s2_pacific,Full House,1392.03,loss
1447,owcs_2025_asia_s2_pacific,Full House,1404.15,win
1447,owcs_2025_asia_s2_pacific,FURY,1383.37,loss
1448,owcs_2025_asia_s2_pacific,I LOVE YOU,1446.58,win
1448,owcs_2025_asia_s2_pacific,Stronghold,1359.11,loss
1449,owcs_2025_asia_s2_pacific,I LOVE YOU,1455.63,win
1449,owcs_2025_asia_s2_pacific,Stronghold,1350.07,loss
1450,owcs_2025_asia_s2_pacific,I LOVE YOU,1464.09,win
1450,owcs_2025_asia_s2_pacific,Stronghold,1341.60,loss
1451,owcs_2025_asia_s2_pacific,The Gatos Guapos,1435.69,win
1451,owcs_2025_asia_s2_pacific,MENG GONG 2,1358.76,loss
1452,owcs_2025_asia_s2_pacific,The Gatos Guapos,1445.07,win
1452,owcs_2025_asia_s2_pacific,MENG GONG 2,1349.38,loss
1453,owcs_2025_asia_s2_pacific,The Gatos Guapos,1453.85,win
1453,owcs_2025_asia_s2_pacific,MENG GONG 2,1340.60,loss
1454,owcs_2025_asia_s2_pacific,I LOVE YOU,1474.04,win
1454,owcs_2025_asia_s2_pacific,Full House,1394.20,loss
1455,owcs_2025_asia_s2_pacific,Full House,1408.91,win
1455,owcs_2025_asia_s2_pacific,I LOVE YOU,1459.33,loss
1456,owcs_2025_asia_s2_pacific,I LOVE YOU,1469.60,win
1456,owcs_2025_asia_s2_pacific,Full House,1398.64,loss
1457,owcs_2025_asia_s2_pacific,I LOVE YOU,1479.18,win
1457,owcs_2025_asia_s2_pacific,Full House,1389.05,loss
1458,owcs_2025_asia_s2_pacific,The Gatos Guapos,1463.70,win
1458,owcs_2025_asia_s2_pacific,Cold Metal,1381.21,loss
1459,owcs_2025_asia_s2_pacific,The Gatos Guapos,1472.91,win
1459,owcs_2025_asia_s2_pacific,Cold Metal,1372.01,loss
1460,owcs_2025_asia_s2_pacific,The Gatos Guapos,1481.52,win
1460,owcs_2025_asia_s2_pacific,Cold Metal,1363.40,loss
1461,owcs_2025_asia_s2_pacific,MENG GONG 2,1354.07,win
1461,owcs_2025_asia_s2_pacific,FURY,1369.90,loss
1462,owcs_2025_asia_s2_pacific,MENG GONG 2,1366.62,win
1462,owcs_2025_asia_s2_pacific,FURY,1357.35,loss
1463,owcs_2025_asia_s2_pacific,FURY,1369.67,win
1463,owcs_2025_asia_s2_pacific,MENG GONG 2,1354.30,loss
1464,owcs_2025_asia_s2_pacific,FURY,1381.14,win
1464,owcs_2025_asia_s2_pacific,MENG GONG 2,1342.83,loss
1465,owcs_2025_asia_s2_pacific,FURY,1391.82,win
1465,owcs_2025_asia_s2_pacific,MENG GONG 2,1332.14,loss
1466,owcs_2025_asia_s2_pacific,Nosebleed Esports,1600.06,win
1466,owcs_2025_asia_s2_pacific,The Gatos Guapos,1473.20,loss
1467,owcs_2025_asia_s2_pacific,Nosebleed Esports,1607.86,win
1467,owcs_2025_asia_s2_pacific,The Gatos Guapos,1465.40,loss
1468,owcs_2025_asia_s2_pacific,Nosebleed Esports,1615.20,win
1468,owcs_2025_asia_s2_pacific,The Gatos Guapos,1458.06,loss
1469,owcs_2025_asia_s2_pacific,FURY,1402.84,win
1469,owcs_2025_asia_s2_pacific,Cold Metal,1352.38,loss
1470,owcs_2025_asia_s2_pacific,Cold Metal,1366.11,win
1470,owcs_2025_asia_s2_pacific,FURY,1389.11,loss
1471,owcs_2025_asia_s2_pacific,FURY,1400.32,win
1471,owcs_2025_asia_s2_pacific,Cold Metal,1354.90,loss
1472,owcs_2025_asia_s2_pacific,Cold Metal,1368.46,win
1472,owcs_2025_asia_s2_pacific,FURY,1386.76,loss
1473,owcs_2025_asia_s2_pacific,Cold Metal,1381.09,win
1473,owcs_2025_asia_s2_pacific,FURY,1374.13,loss
1474,owcs_2025_asia_s2_pacific,Full House,1399.43,win
1474,owcs_2025_asia_s2_pacific,Stronghold,1331.23,loss
1475,owcs_2025_asia_s2_pacific,Full House,1409.10,win
1475,owcs_2025_asia_s2_pacific,Stronghold,1321.56,loss
1476,owcs_2025_asia_s2_pacific,Full House,1418.14,win
1476,owcs_2025_asia_s2_pacific,Stronghold,1312.52,loss
1477,owcs_2025_asia_s2_pacific,I LOVE YOU,1486.39,win
1477,owcs_2025_asia_s2_pacific,MENG GONG 2,1324.94,loss
1478,owcs_2025_asia_s2_pacific,I LOVE YOU,1493.18,win
1478,owcs_2025_asia_s2_pacific,MENG GONG 2,1318.15,loss
1479,owcs_2025_asia_s2_pacific,I LOVE YOU,1499.60,win
1479,owcs_2025_asia_s2_pacific,MENG GONG 2,1311.73,loss
1480,owcs_2025_asia_s2_pacific,Full House,1426.57,win
1480,owcs_2025_asia_s2_pacific,MENG GONG 2,1303.29,loss
1481,owcs_2025_asia_s2_pacific,Full House,1434.49,win
1481,owcs_2025_asia_s2_pacific,MENG GONG 2,1295.38,loss
1482,owcs_2025_asia_s2_pacific,Full House,1441.92,win
1482,owcs_2025_asia_s2_pacific,MENG GONG 2,1287.94,loss
1483,owcs_2025_asia_s2_pacific,The Gatos Guapos,1465.31,win
1483,owcs_2025_asia_s2_pacific,Stronghold,1305.27,loss
1484,owcs_2025_asia_s2_pacific,The Gatos Guapos,1472.14,win
1484,owcs_2025_asia_s2_pacific,Stronghold,1298.44,loss
1485,owcs_2025_asia_s2_pacific,The Gatos Guapos,1478.59,win
1485,owcs_2025_asia_s2_pacific,Stronghold,1291.98,loss
1486,owcs_2025_asia_s2_pacific,Nosebleed Esports,1619.99,win
1486,owcs_2025_asia_s2_pacific,FURY,1369.33,loss
1487,owcs_2025_asia_s2_pacific,Nosebleed Esports,1624.58,win
1487,owcs_2025_asia_s2_pacific,FURY,1364.75,loss
1488,owcs_2025_asia_s2_pacific,Nosebleed Esports,1628.97,win
1488,owcs_2025_asia_s2_pacific,FURY,1360.35,loss
1489,owcs_2025_asia_s2_pacific,Cold Metal,1397.03,win
1489,owcs_2025_asia_s2_pacific,I LOVE YOU,1483.66,loss
1490,owcs_2025_asia_s2_pacific,I LOVE YOU,1492.73,win
1490,owcs_2025_asia_s2_pacific,Cold Metal,1387.96,loss
1491,owcs_2025_asia_s2_pacific,I LOVE YOU,1501.21,win
1491,owcs_2025_asia_s2_pacific,Cold Metal,1379.48,loss
1492,owcs_2025_asia_s2_pacific,Cold Metal,1395.52,win
1492,owcs_2025_asia_s2_pacific,I LOVE YOU,1485.17,loss
1493,owcs_2025_asia_s2_pacific,Cold Metal,1410.55,win
1493,owcs_2025_asia_s2_pacific,I LOVE YOU,1470.14,loss
1494,owcs_2025_asia_s2_pacific,MENG GONG 2,1300.08,win
1494,owcs_2025_asia_s2_pacific,Stronghold,1279.84,loss
1495,owcs_2025_asia_s2_pacific,MENG GONG 2,1311.39,win
1495,owcs_2025_asia_s2_pacific,Stronghold,1268.54,loss
1496,owcs_2025_asia_s2_pacific,MENG GONG 2,1321.91,win
1496,owcs_2025_asia_s2_pacific,Stronghold,1258.01,loss
1497,owcs_2025_asia_s2_pacific,FURY,1376.29,win
1497,owcs_2025_asia_s2_pacific,The Gatos Guapos,1462.66,loss
1498,owcs_2025_asia_s2_pacific,The Gatos Guapos,1471.74,win
1498,owcs_2025_asia_s2_pacific,FURY,1367.21,loss
1499,owcs_2025_asia_s2_pacific,The Gatos Guapos,1480.23,win
1499,owcs_2025_asia_s2_pacific,FURY,1358.71,loss
1500,owcs_2025_asia_s2_pacific,The Gatos Guapos,1488.20,win
1500,owcs_2025_asia_s2_pacific,FURY,1350.75,loss
1501,owcs_2025_asia_s2_pacific,Full House,1452.84,win
1501,owcs_2025_asia_s2_pacific,Cold Metal,1399.63,loss
1502,owcs_2025_asia_s2_pacific,Full House,1463.02,win
1502,owcs_2025_asia_s2_pacific,Cold Metal,1389.45,loss
1503,owcs_2025_asia_s2_pacific,Full House,1472.51,win
1503,owcs_2025_asia_s2_pacific,Cold Metal,1379.96,loss
1504,owcs_2025_asia_s2_pacific,Nosebleed Esports,1635.84,win
1504,owcs_2025_asia_s2_pacific,I LOVE YOU,1463.28,loss
1505,owcs_2025_asia_s2_pacific,Nosebleed Esports,1642.32,win
1505,owcs_2025_asia_s2_pacific,I LOVE YOU,1456.79,loss
1506,owcs_2025_asia_s2_pacific,I LOVE YOU,1474.65,win
1506,owcs_2025_asia_s2_pacific,Nosebleed Esports,1624.46,loss
1507,owcs_2025_asia_s2_pacific,Nosebleed Esports,1631.59,win
1507,owcs_2025_asia_s2_pacific,I LOVE YOU,1467.53,loss
1508,owcs_2025_asia_s2_pacific,I LOVE YOU,1475.64,win
1508,owcs_2025_asia_s2_pacific,FURY,1342.64,loss
1509,owcs_2025_asia_s2_pacific,I LOVE YOU,1483.26,win
1509,owcs_2025_asia_s2_pacific,FURY,1335.02,loss
1510,owcs_2025_asia_s2_pacific,FURY,1351.85,win
1510,owcs_2025_asia_s2_pacific,I LOVE YOU,1466.43,loss
1511,owcs_2025_asia_s2_pacific,FURY,1367.67,win
1511,owcs_2025_asia_s2_pacific,I LOVE YOU,1450.61,loss
1512,owcs_2025_asia_s2_pacific,FURY,1382.48,win
1512,owcs_2025_asia_s2_pacific,I LOVE YOU,1435.80,loss
1513,owcs_2025_asia_s2_pacific,Full House,1481.39,win
1513,owcs_2025_asia_s2_pacific,Cold Metal,1371.08,loss
1514,owcs_2025_asia_s2_pacific,Cold Metal,1386.77,win
1514,owcs_2025_asia_s2_pacific,Full House,1465.70,loss
1515,owcs_2025_asia_s2_pacific,Full House,1475.02,win
1515,owcs_2025_asia_s2_pacific,Cold Metal,1377.45,loss
1516,owcs_2025_asia_s2_pacific,Full House,1483.74,win
1516,owcs_2025_asia_s2_pacific,Cold Metal,1368.73,loss
1517,owcs_2025_asia_s2_pacific,Nosebleed Esports,1636.21,win
1517,owcs_2025_asia_s2_pacific,FURY,1377.86,loss
1518,owcs_2025_asia_s2_pacific,Nosebleed Esports,1640.63,win
1518,owcs_2025_asia_s2_pacific,FURY,1373.44,loss
1519,owcs_2025_asia_s2_pacific,Nosebleed Esports,1644.87,win
1519,owcs_2025_asia_s2_pacific,FURY,1369.19,loss
1520,owcs_2025_asia_s2_pacific,The Gatos Guapos,1500.05,win
1520,owcs_2025_asia_s2_pacific,Full House,1471.89,loss
1521,owcs_2025_asia_s2_pacific,The Gatos Guapos,1511.07,win
1521,owcs_2025_asia_s2_pacific,Full House,1460.86,loss
1522,owcs_2025_asia_s2_pacific,Full House,1474.59,win
1522,owcs_2025_asia_s2_pacific,The Gatos Guapos,1497.35,loss
1523,owcs_2025_asia_s2_pacific,The Gatos Guapos,1508.57,win
1523,owcs_2025_asia_s2_pacific,Full House,1463.37,loss
1524,owcs_2025_asia_s2_pacific,The Gatos Guapos,1525.05,win
1524,owcs_2025_asia_s2_pacific,Nosebleed Esports,1628.39,loss
1525,owcs_2025_asia_s2_pacific,Nosebleed Esports,1636.93,win
1525,owcs_2025_asia_s2_pacific,The Gatos Guapos,1516.52,loss
1526,owcs_2025_asia_s2_pacific,Nosebleed Esports,1644.93,win
1526,owcs_2025_asia_s2_pacific,The Gatos Guapos,1508.52,loss
1527,owcs_2025_asia_s2_pacific,The Gatos Guapos,1525.00,win
1527,owcs_2025_asia_s2_pacific,Nosebleed Esports,1628.44,loss
1528,owcs_2025_asia_s2_pacific,The Gatos Guapos,1540.47,win
1528,owcs_2025_asia_s2_pacific,Nosebleed Esports,1612.97,loss
1529,owcs_2025_asia_s2_pacific,The Gatos Guapos,1554.94,win
1529,owcs_2025_asia_s2_pacific,Nosebleed Esports,1598.50,loss
1530,owcs_2025_china_s2,Homie E,1411.53,win
1530,owcs_2025_china_s2,Little Sheep,1374.85,loss
1531,owcs_2025_china_s2,Little Sheep,1388.11,win
1531,owcs_2025_china_s2,Homie E,1398.27,loss
1532,owcs_2025_china_s2,Homie E,1409.92,win
1532,owcs_2025_china_s2,Little Sheep,1376.46,loss
1533,owcs_2025_china_s2,Little Sheep,1389.61,win
1533,owcs_2025_china_s2,Homie E,1396.76,loss
1534,owcs_2025_china_s2,Little Sheep,1401.86,win
1534,owcs_2025_china_s2,Homie E,1384.52,loss
1535,owcs_2025_china_s2,Team CC,1430.87,win
1535,owcs_2025_china_s2,ROC Esports,1455.24,loss
1536,owcs_2025_china_s2,Team CC,1443.71,win
1536,owcs_2025_china_s2,ROC Esports,1442.40,loss
1537,owcs_2025_china_s2,ROC Esports,1454.45,win
1537,owcs_2025_china_s2,Team CC,1431.67,loss
1538,owcs_2025_china_s2,Team CC,1444.45,win
1538,owcs_2025_china_s2,ROC Esports,1441.66,loss
1539,owcs_2025_china_s2,Team XX,1365.96,win
1539,owcs_2025_china_s2,ZONES,1386.36,loss
1540,owcs_2025_china_s2,ZONES,1397.66,win
1540,owcs_2025_china_s2,Team XX,1354.67,loss
1541,owcs_2025_china_s2,ZONES,1408.18,win
1541,owcs_2025_china_s2,Team XX,1344.15,loss
1542,owcs_2025_china_s2,ZONES,1418.00,win
1542,owcs_2025_china_s2,Team XX,1334.33,loss
1543,owcs_2025_china_s2,ROC Esports,1451.70,win
1543,owcs_2025_china_s2,Homie E,1374.47,loss
1544,owcs_2025_china_s2,ROC Esports,1461.08,win
1544,owcs_2025_china_s2,Homie E,1365.10,loss
1545,owcs_2025_china_s2,Homie E,1380.33,win
1545,owcs_2025_china_s2,ROC Esports,1445.85,loss
1546,owcs_2025_china_s2,ROC Esports,1455.61,win
1546,owcs_2025_china_s2,Homie E,1370.57,loss
1547,owcs_2025_china_s2,Weibo Gaming,1412.00,win
1547,owcs_2025_china_s2,Milk Tea,1388.00,loss
1548,owcs_2025_china_s2,Weibo Gaming,1423.17,win
1548,owcs_2025_china_s2,Milk Tea,1376.83,loss
1549,owcs_2025_china_s2,Weibo Gaming,1433.58,win
1549,owcs_2025_china_s2,Milk Tea,1366.42,loss
1550,owcs_2025_china_s2,Little Sheep,1412.64,win
1550,owcs_2025_china_s2,Milk Tea,1355.64,loss
1551,owcs_2025_china_s2,Milk Tea,1369.59,win
1551,owcs_2025_china_s2,Little Sheep,1398.69,loss
1552,owcs_2025_china_s2,Milk Tea,1382.59,win
1552,owcs_2025_china_s2,Little Sheep,1385.69,loss
1553,owcs_2025_china_s2,Milk Tea,1394.70,win
1553,owcs_2025_china_s2,Little Sheep,1373.58,loss
1554,owcs_2025_china_s2,Team CC,1452.77,win
1554,owcs_2025_china_s2,Team XX,1326.01,loss
1555,owcs_2025_china_s2,Team CC,1460.58,win
1555,owcs_2025_china_s2,Team XX,1318.21,loss
1556,owcs_2025_china_s2,Team CC,1467.92,win
1556,owcs_2025_china_s2,Team XX,1310.87,loss
1557,owcs_2025_china_s2,Weibo Gaming,1445.04,win
1557,owcs_2025_china_s2,ZONES,1406.53,loss
1558,owcs_2025_china_s2,Weibo Gaming,1455.72,win
1558,owcs_2025_china_s2,ZONES,1395.86,loss
1559,owcs_2025_china_s2,Weibo Gaming,1465.67,win
1559,owcs_2025_china_s2,ZONES,1385.91,loss
1560,owcs_2025_china_s2,Team CC,1476.74,win
1560,owcs_2025_china_s2,Little Sheep,1364.76,loss
1561,owcs_2025_china_s2,Team CC,1485.00,win
1561,owcs_2025_china_s2,Little Sheep,1356.50,loss
1562,owcs_2025_china_s2,Team CC,1492.75,win
1562,owcs_2025_china_s2,Little Sheep,1348.75,loss
1563,owcs_2025_china_s2,ROC Esports,1462.88,win
1563,owcs_2025_china_s2,Team XX,1303.60,loss
1564,owcs_2025_china_s2,ROC Esports,1469.73,win
1564,owcs_2025_china_s2,Team XX,1296.74,loss
1565,owcs_2025_china_s2,ROC Esports,1476.21,win
1565,owcs_2025_china_s2,Team XX,1290.27,loss
1566,owcs_2025_china_s2,Milk Tea,1406.40,win
1566,owcs_2025_china_s2,ZONES,1374.21,loss
1567,owcs_2025_china_s2,Milk Tea,1417.29,win
1567,owcs_2025_china_s2,ZONES,1363.32,loss
1568,owcs_2025_china_s2,Milk Tea,1427.44,win
1568,owcs_2025_china_s2,ZONES,1353.17,loss
1569,owcs_2025_china_s2,Weibo Gaming,1474.47,win
1569,owcs_2025_china_s2,Homie E,1361.77,loss
1570,owcs_2025_china_s2,Weibo Gaming,1482.70,win
1570,owcs_2025_china_s2,Homie E,1353.53,loss
1571,owcs_2025_china_s2,Weibo Gaming,1490.44,win
1571,owcs_2025_china_s2,Homie E,1345.80,loss
1572,owcs_2025_china_s2,Weibo Gaming,1496.20,win
1572,owcs_2025_china_s2,Team XX,1284.50,loss
1573,owcs_2025_china_s2,Weibo Gaming,1501.68,win
1573,owcs_2025_china_s2,Team XX,1279.03,loss
1574,owcs_2025_china_s2,Weibo Gaming,1506.89,win
1574,owcs_2025_china_s2,Team XX,1273.81,loss
1575,owcs_2025_china_s2,Team CC,1499.96,win
1575,owcs_2025_china_s2,Homie E,1338.59,loss
1576,owcs_2025_china_s2,Team CC,1506.75,win
1576,owcs_2025_china_s2,Homie E,1331.80,loss
1577,owcs_2025_china_s2,Team CC,1513.17,win
1577,owcs_2025_china_s2,Homie E,1325.38,loss
1578,owcs_2025_china_s2,ROC Esports,1486.54,win
1578,owcs_2025_china_s2,Milk Tea,1417.11,loss
1579,owcs_2025_china_s2,ROC Esports,1496.17,win
1579,owcs_2025_china_s2,Milk Tea,1407.48,loss
1580,owcs_2025_china_s2,ROC Esports,1505.17,win
1580,owcs_2025_china_s2,Milk Tea,1398.48,loss
1581,owcs_2025_china_s2,ZONES,1365.01,win
1581,owcs_2025_china_s2,Little Sheep,1336.90,loss
1582,owcs_2025_china_s2,Little Sheep,1349.87,win
1582,owcs_2025_china_s2,ZONES,1352.05,loss
1583,owcs_2025_china_s2,ZONES,1363.97,win
1583,owcs_2025_china_s2,Little Sheep,1337.94,loss
1584,owcs_2025_china_s2,Little Sheep,1350.84,win
1584,owcs_2025_china_s2,ZONES,1351.07,loss
1585,owcs_2025_china_s2,ZONES,1363.06,win
1585,owcs_2025_china_s2,Little Sheep,1338.85,loss
1586,owcs_2025_china_s2,Team CC,1521.35,win
1586,owcs_2025_china_s2,Milk Tea,1390.30,loss
1587,owcs_2025_china_s2,Team CC,1529.03,win
1587,owcs_2025_china_s2,Milk Tea,1382.62,loss
1588,owcs_2025_china_s2,Team CC,1536.25,win
1588,owcs_2025_china_s2,Milk Tea,1375.40,loss
1589,owcs_2025_china_s2,Weibo Gaming,1513.50,win
1589,owcs_2025_china_s2,Little Sheep,1332.24,loss
1590,owcs_2025_china_s2,Weibo Gaming,1519.75,win
