global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
1636,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 1,2024-09-02,29,1,Insomnia (Japanese team),Nyam Gaming,Insomnia (Japanese team),Nyam Gaming,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1637,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 1,2024-09-02,29,2,Insomnia (Japanese team),Nyam Gaming,Insomnia (Japanese team),Nyam Gaming,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1638,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 1,2024-09-02,29,3,Insomnia (Japanese team),Nyam Gaming,Insomnia (Japanese team),Nyam Gaming,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1639,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,30,1,VARREL,Nyam Gaming,VARREL,Nyam Gaming,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1640,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,30,2,VARREL,Nyam Gaming,VARREL,Nyam Gaming,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1641,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,30,3,VARREL,Nyam Gaming,VARREL,Nyam Gaming,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1642,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,31,1,Insomnia (Japanese team),Lazuli,Lazuli,Insomnia (Japanese team),Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1643,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,31,2,Insomnia (Japanese team),Lazuli,Insomnia (Japanese team),Lazuli,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1644,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,31,3,Insomnia (Japanese team),Lazuli,Lazuli,Insomnia (Japanese team),Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1645,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,31,4,Insomnia (Japanese team),Lazuli,Lazuli,Insomnia (Japanese team),King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1646,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 3,2024-09-04,32,1,VARREL,Insomnia (Japanese team),Insomnia (Japanese team),VARREL,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1647,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 3,2024-09-04,32,2,VARREL,Insomnia (Japanese team),VARREL,Insomnia (Japanese team),Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1648,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 3,2024-09-04,32,3,VARREL,Insomnia (Japanese team),VARREL,Insomnia (Japanese team),Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1649,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 3,2024-09-04,32,4,VARREL,Insomnia (Japanese team),Insomnia (Japanese team),VARREL,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1650,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 3,2024-09-04,32,5,VARREL,Insomnia (Japanese team),VARREL,Insomnia (Japanese team),Paraíso,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1651,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 3,2024-09-04,33,1,Nyam Gaming,Lazuli,Lazuli,Nyam Gaming,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1652,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 3,2024-09-04,33,2,Nyam Gaming,Lazuli,Lazuli,Nyam Gaming,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1653,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 3,2024-09-04,33,3,Nyam Gaming,Lazuli,Lazuli,Nyam Gaming,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1654,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 1,2024-09-02,34,1,REVATI X NTMR,Miku Fan Club X Supreme,REVATI X NTMR,Miku Fan Club X Supreme,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1655,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 1,2024-09-02,34,2,REVATI X NTMR,Miku Fan Club X Supreme,REVATI X NTMR,Miku Fan Club X Supreme,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1656,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 1,2024-09-02,34,3,REVATI X NTMR,Miku Fan Club X Supreme,Miku Fan Club X Supreme,REVATI X NTMR,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1657,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 1,2024-09-02,34,4,REVATI X NTMR,Miku Fan Club X Supreme,REVATI X NTMR,Miku Fan Club X Supreme,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1658,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,35,1,Namekuji Brothers,Telomere,Namekuji Brothers,Telomere,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1659,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,35,2,Namekuji Brothers,Telomere,Namekuji Brothers,Telomere,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1660,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 1,Day 2,2024-09-03,35,3,Namekuji Brothers,Telomere,Namekuji Brothers,Telomere,Paraíso,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1661,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 4,2024-09-09,36,1,Miku Fan Club X Supreme,Namekuji Brothers,Miku Fan Club X Supreme,Namekuji Brothers,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1662,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 4,2024-09-09,36,2,Miku Fan Club X Supreme,Namekuji Brothers,Miku Fan Club X Supreme,Namekuji Brothers,Dorado,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1663,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 4,2024-09-09,36,3,Miku Fan Club X Supreme,Namekuji Brothers,Namekuji Brothers,Miku Fan Club X Supreme,Paraiso,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1664,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 4,2024-09-09,36,4,Miku Fan Club X Supreme,Namekuji Brothers,Namekuji Brothers,Miku Fan Club X Supreme,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1665,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 4,2024-09-09,36,5,Miku Fan Club X Supreme,Namekuji Brothers,Namekuji Brothers,Miku Fan Club X Supreme,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1666,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 5,2024-09-10,37,1,Nyam Gaming,REVATI X NTMR,Nyam Gaming,REVATI X NTMR,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1667,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 5,2024-09-10,37,2,Nyam Gaming,REVATI X NTMR,Nyam Gaming,REVATI X NTMR,Dorado,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1668,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 5,2024-09-10,37,3,Nyam Gaming,REVATI X NTMR,REVATI X NTMR,Nyam Gaming,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1669,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 5,2024-09-10,37,4,Nyam Gaming,REVATI X NTMR,Nyam Gaming,REVATI X NTMR,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1670,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 5,2024-09-10,38,1,Insomnia (Japanese team),Namekuji Brothers,Insomnia (Japanese team),Namekuji Brothers,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1671,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 5,2024-09-10,38,2,Insomnia (Japanese team),Namekuji Brothers,Insomnia (Japanese team),Namekuji Brothers,Dorado,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1672,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 5,2024-09-10,38,3,Insomnia (Japanese team),Namekuji Brothers,Insomnia (Japanese team),Namekuji Brothers,Paraiso,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1673,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,39,1,VARREL,Nyam Gaming,Nyam Gaming,VARREL,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1674,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,39,2,VARREL,Nyam Gaming,VARREL,Nyam Gaming,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1675,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,39,3,VARREL,Nyam Gaming,Nyam Gaming,VARREL,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1676,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,39,4,VARREL,Nyam Gaming,Nyam Gaming,VARREL,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1677,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,40,1,Lazuli,Insomnia (Japanese team),Lazuli,Insomnia (Japanese team),Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1678,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,40,2,Lazuli,Insomnia (Japanese team),Insomnia (Japanese team),Lazuli,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1679,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,40,3,Lazuli,Insomnia (Japanese team),Lazuli,Insomnia (Japanese team),Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1680,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,40,4,Lazuli,Insomnia (Japanese team),Insomnia (Japanese team),Lazuli,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1681,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,40,5,Lazuli,Insomnia (Japanese team),Lazuli,Insomnia (Japanese team),King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1682,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 3,Day 7,2024-09-15,41,1,Nyam Gaming,Lazuli,Lazuli,Nyam Gaming,Lijiang Tower,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1683,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 3,Day 7,2024-09-15,41,2,Nyam Gaming,Lazuli,Lazuli,Nyam Gaming,Blizzard World,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1684,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 3,Day 7,2024-09-15,41,3,Nyam Gaming,Lazuli,Lazuli,Nyam Gaming,Circuit Royal,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1685,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 3,Day 7,2024-09-15,41,4,Nyam Gaming,Lazuli,Nyam Gaming,Lazuli,Runasapi,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1686,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 3,Day 7,2024-09-15,41,5,Nyam Gaming,Lazuli,Lazuli,Nyam Gaming,Suravasa,Flashpoint,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1687,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,42,1,VARREL,Insomnia (Japanese team),VARREL,Insomnia (Japanese team),Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1688,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,42,2,VARREL,Insomnia (Japanese team),VARREL,Insomnia (Japanese team),Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1689,owcs_2024_asia_s2_japan,japan,2024,Stage 2,Week 2,Day 6,2024-09-11,42,3,VARREL,Insomnia (Japanese team),VARREL,Insomnia (Japanese team),Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Japan,liquipedia_scraper_draft
1690,owcs_2024_asia_s2_wildcard,international,2024,Stage 2 Wild Card,Week 1,Day 1,2024-09-13,1,1,Poker Face,VARREL,Poker Face,VARREL,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Wild_Card,liquipedia_scraper_draft
1691,owcs_2024_asia_s2_wildcard,international,2024,Stage 2 Wild Card,Week 1,Day 1,2024-09-13,1,2,Poker Face,VARREL,Poker Face,VARREL,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Wild_Card,liquipedia_scraper_draft
1692,owcs_2024_asia_s2_wildcard,international,2024,Stage 2 Wild Card,Week 1,Day 1,2024-09-13,1,3,Poker Face,VARREL,Poker Face,VARREL,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Wild_Card,liquipedia_scraper_draft
1693,owcs_2024_asia_s2_wildcard,international,2024,Stage 2 Wild Card,Week 1,Day 1,2024-09-13,2,1,VARREL,USIA Esports,VARREL,USIA Esports,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Wild_Card,liquipedia_scraper_draft
1694,owcs_2024_asia_s2_wildcard,international,2024,Stage 2 Wild Card,Week 1,Day 1,2024-09-13,2,2,VARREL,USIA Esports,VARREL,USIA Esports,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Wild_Card,liquipedia_scraper_draft
1695,owcs_2024_asia_s2_wildcard,international,2024,Stage 2 Wild Card,Week 1,Day 1,2024-09-13,2,3,VARREL,USIA Esports,VARREL,USIA Esports,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Wild_Card,liquipedia_scraper_draft
1696,owcs_2024_asia_s2_wildcard,international,2024,Stage 2 Wild Card,Week 1,Day 1,2024-09-13,3,1,USIA Esports,Poker Face,Poker Face,USIA Esports,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Wild_Card,liquipedia_scraper_draft
1697,owcs_2024_asia_s2_wildcard,international,2024,Stage 2 Wild Card,Week 1,Day 1,2024-09-13,3,2,USIA Esports,Poker Face,Poker Face,USIA Esports,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Wild_Card,liquipedia_scraper_draft
1698,owcs_2024_asia_s2_wildcard,international,2024,Stage 2 Wild Card,Week 1,Day 1,2024-09-13,3,3,USIA Esports,Poker Face,Poker Face,USIA Esports,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_2/Wild_Card,liquipedia_scraper_draft
1699,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,1,1,Toronto Defiant,YFP Gaming,Toronto Defiant,YFP Gaming,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1700,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,1,2,Toronto Defiant,YFP Gaming,Toronto Defiant,YFP Gaming,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1701,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,1,3,Toronto Defiant,YFP Gaming,Toronto Defiant,YFP Gaming,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1702,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,2,1,Shikigami,Tanuki Esports,Shikigami,Tanuki Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1703,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,2,2,Shikigami,Tanuki Esports,Shikigami,Tanuki Esports,Junkertown,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1704,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,2,3,Shikigami,Tanuki Esports,Shikigami,Tanuki Esports,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1705,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 2,2024-09-28,3,1,Toronto Defiant,Shikigami,Shikigami,Toronto Defiant,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1706,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 2,2024-09-28,3,2,Toronto Defiant,Shikigami,Shikigami,Toronto Defiant,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1707,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 2,2024-09-28,3,3,Toronto Defiant,Shikigami,Toronto Defiant,Shikigami,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1708,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 2,2024-09-28,3,4,Toronto Defiant,Shikigami,Toronto Defiant,Shikigami,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1709,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 2,2024-09-28,3,5,Toronto Defiant,Shikigami,Toronto Defiant,Shikigami,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1710,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 3,2024-09-29,4,1,YFP Gaming,Tanuki Esports,YFP Gaming,Tanuki Esports,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1711,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 3,2024-09-29,4,2,YFP Gaming,Tanuki Esports,YFP Gaming,Tanuki Esports,Junkertown,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1712,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 3,2024-09-29,4,3,YFP Gaming,Tanuki Esports,YFP Gaming,Tanuki Esports,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1713,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 2,Day 4,2024-10-05,5,1,Shikigami,YFP Gaming,Shikigami,YFP Gaming,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1714,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 2,Day 4,2024-10-05,5,2,Shikigami,YFP Gaming,Shikigami,YFP Gaming,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1715,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 2,Day 4,2024-10-05,5,3,Shikigami,YFP Gaming,YFP Gaming,Shikigami,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1716,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 2,Day 4,2024-10-05,5,4,Shikigami,YFP Gaming,Shikigami,YFP Gaming,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1717,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,6,1,NRG Shock,Blast OFF Buds,NRG Shock,Blast OFF Buds,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1718,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,6,2,NRG Shock,Blast OFF Buds,NRG Shock,Blast OFF Buds,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1719,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,6,3,NRG Shock,Blast OFF Buds,NRG Shock,Blast OFF Buds,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1720,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,7,1,Fluffy Aimers,EXN Zenith,Fluffy Aimers,EXN Zenith,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
1721,owcs_2024_na_s4_groups,na,2024,Stage 4 Groups,Week 1,Day 1,2024-09-27,7,2,Fluffy Aimers,EXN Zenith,Fluffy Aimers,EXN Zenith,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_4/Group_Stage,liquipedia_scraper_draft
