global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
1619,owcs_2025_china_s2,china,2025,Stage 2,Week 5,June 22nd,2025-06-22,27,2,Team XX,Milk Tea,Milk Tea,Team XX,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/China/Stage_2/Regular_Season,group_stage_scrape
1620,owcs_2025_china_s2,china,2025,Stage 2,Week 5,June 22nd,2025-06-22,27,3,Team XX,Milk Tea,Milk Tea,Team XX,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/China/Stage_2/Regular_Season,group_stage_scrape
1621,owcs_2025_china_s2,china,2025,Stage 2,Week 5,June 22nd,2025-06-22,27,4,Team XX,Milk Tea,Milk Tea,Team XX,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/China/Stage_2/Regular_Season,group_stage_scrape
1622,owcs_2025_china_s2,china,2025,Stage 2,Week 5,June 22nd,2025-06-22,28,1,Weibo Gaming,Team CC,Weibo Gaming,Team CC,Ilios,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/China/Stage_2/Regular_Season,group_stage_scrape
1623,owcs_2025_china_s2,china,2025,Stage 2,Week 5,June 22nd,2025-06-22,28,2,Weibo Gaming,Team CC,Weibo Gaming,Team CC,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/China/Stage_2/Regular_Season,group_stage_scrape
1624,owcs_2025_china_s2,china,2025,Stage 2,Week 5,June 22nd,2025-06-22,28,3,Weibo Gaming,Team CC,Weibo Gaming,Team CC,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/China/Stage_2/Regular_Season,group_stage_scrape
1625,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 1,2025-06-27,29,1,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1626,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 1,2025-06-27,29,2,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1627,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 1,2025-06-27,29,3,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1628,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 1,2025-06-27,30,1,Team CC,ROC Esports,Team CC,ROC Esports,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1629,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 1,2025-06-27,30,2,Team CC,ROC Esports,ROC Esports,Team CC,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1630,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 1,2025-06-27,30,3,Team CC,ROC Esports,ROC Esports,Team CC,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1631,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 1,2025-06-27,30,4,Team CC,ROC Esports,ROC Esports,Team CC,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1632,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,31,1,Weibo Gaming,ROC Esports,Weibo Gaming,ROC Esports,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1633,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,31,2,Weibo Gaming,ROC Esports,Weibo Gaming,ROC Esports,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1634,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,31,3,Weibo Gaming,ROC Esports,ROC Esports,Weibo Gaming,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1635,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,31,4,Weibo Gaming,ROC Esports,Weibo Gaming,ROC Esports,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1636,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,32,1,Milk Tea,Little Sheep,Little Sheep,Milk Tea,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1637,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,32,2,Milk Tea,Little Sheep,Milk Tea,Little Sheep,Dorado,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1638,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,32,3,Milk Tea,Little Sheep,Milk Tea,Little Sheep,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1639,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,32,4,Milk Tea,Little Sheep,Milk Tea,Little Sheep,King's Row,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1640,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,33,1,Team CC,ZONES,Team CC,ZONES,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1641,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,33,2,Team CC,ZONES,ZONES,Team CC,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1642,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,33,3,Team CC,ZONES,Team CC,ZONES,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1643,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 2,2025-06-28,33,4,Team CC,ZONES,Team CC,ZONES,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1644,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,34,1,Milk Tea,Team CC,Team CC,Milk Tea,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1645,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,34,2,Milk Tea,Team CC,Team CC,Milk Tea,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1646,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,34,3,Milk Tea,Team CC,Team CC,Milk Tea,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1647,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,35,1,ROC Esports,Team CC,Team CC,ROC Esports,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1648,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,35,2,ROC Esports,Team CC,Team CC,ROC Esports,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1649,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,35,3,ROC Esports,Team CC,ROC Esports,Team CC,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1650,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,35,4,ROC Esports,Team CC,Team CC,ROC Esports,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1651,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,36,1,Weibo Gaming,Team CC,Team CC,Weibo Gaming,Ilios,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1652,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,36,2,Weibo Gaming,Team CC,Weibo Gaming,Team CC,Runasapi,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1653,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,36,3,Weibo Gaming,Team CC,Weibo Gaming,Team CC,New Junk City,Flashpoint,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1654,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,36,4,Weibo Gaming,Team CC,Weibo Gaming,Team CC,Dorado,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1655,owcs_2025_china_s2,china,2025,Stage 2,Week 1,Day 3,2025-06-29,36,5,Weibo Gaming,Team CC,Weibo Gaming,Team CC,Midtown,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/China/Stage_2,liquipedia_scraper_draft
1656,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,1,1,WAE,Team Falcons,Team Falcons,WAE,Lijiang Tower,Control,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1657,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,1,2,WAE,Team Falcons,Team Falcons,WAE,Aatlis,Flashpoint,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1658,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,2,1,Weibo Gaming,Virtus.pro,Weibo Gaming,Virtus.pro,Oasis,Control,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1659,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,2,2,Weibo Gaming,Virtus.pro,Virtus.pro,Weibo Gaming,Circuit Royal,Escort,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1660,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,2,3,Weibo Gaming,Virtus.pro,Weibo Gaming,Virtus.pro,Esperança,Push,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1661,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,3,1,Team Falcons,Weibo Gaming,Team Falcons,Weibo Gaming,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1662,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,3,2,Team Falcons,Weibo Gaming,Weibo Gaming,Team Falcons,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1663,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,3,3,Team Falcons,Weibo Gaming,Team Falcons,Weibo Gaming,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1664,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,3,4,Team Falcons,Weibo Gaming,Weibo Gaming,Team Falcons,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1665,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,3,5,Team Falcons,Weibo Gaming,Team Falcons,Weibo Gaming,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1666,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",4,1,WAE,Virtus.pro,Virtus.pro,WAE,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1667,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",4,2,WAE,Virtus.pro,Virtus.pro,WAE,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1668,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",4,3,WAE,Virtus.pro,Virtus.pro,WAE,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1669,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",5,1,Weibo Gaming,Virtus.pro,Virtus.pro,Weibo Gaming,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1670,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",5,2,Weibo Gaming,Virtus.pro,Weibo Gaming,Virtus.pro,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1671,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",5,3,Weibo Gaming,Virtus.pro,Virtus.pro,Weibo Gaming,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1672,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",5,4,Weibo Gaming,Virtus.pro,Weibo Gaming,Virtus.pro,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1673,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",5,5,Weibo Gaming,Virtus.pro,Virtus.pro,Weibo Gaming,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1674,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,6,1,Crazy Raccoon,VARREL,Crazy Raccoon,VARREL,Lijiang Tower,Control,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1675,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,6,2,Crazy Raccoon,VARREL,Crazy Raccoon,VARREL,Circuit Royal,Escort,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1676,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,7,1,Team Liquid,ROC Esports,Team Liquid,ROC Esports,Lijiang Tower,Control,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1677,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,7,2,Team Liquid,ROC Esports,Team Liquid,ROC Esports,Circuit Royal,Escort,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1678,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,8,1,Crazy Raccoon,Team Liquid,Crazy Raccoon,Team Liquid,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1679,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,8,2,Crazy Raccoon,Team Liquid,Crazy Raccoon,Team Liquid,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1680,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,8,3,Crazy Raccoon,Team Liquid,Team Liquid,Crazy Raccoon,Colosseo,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1681,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,8,4,Crazy Raccoon,Team Liquid,Team Liquid,Crazy Raccoon,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1682,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,8,5,Crazy Raccoon,Team Liquid,Crazy Raccoon,Team Liquid,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1683,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",9,1,VARREL,ROC Esports,ROC Esports,VARREL,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1684,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",9,2,VARREL,ROC Esports,VARREL,ROC Esports,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1685,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",9,3,VARREL,ROC Esports,ROC Esports,VARREL,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1686,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",9,4,VARREL,ROC Esports,VARREL,ROC Esports,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1687,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",9,5,VARREL,ROC Esports,VARREL,ROC Esports,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1688,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",10,1,Team Liquid,VARREL,Team Liquid,VARREL,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1689,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",10,2,Team Liquid,VARREL,Team Liquid,VARREL,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1690,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",10,3,Team Liquid,VARREL,Team Liquid,VARREL,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1691,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,11,1,Al Qadsiah,Team CC,Al Qadsiah,Team CC,Oasis,Control,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1692,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,11,2,Al Qadsiah,Team CC,Al Qadsiah,Team CC,Watchpoint: Gibraltar,Escort,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1693,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,12,1,Geekay Esports,ZoKorp Esports,Geekay Esports,ZoKorp Esports,Lijiang Tower,Control,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1694,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,12,2,Geekay Esports,ZoKorp Esports,Geekay Esports,ZoKorp Esports,Aatlis,Flashpoint,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1695,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,13,1,Al Qadsiah,Geekay Esports,Al Qadsiah,Geekay Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1696,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,13,2,Al Qadsiah,Geekay Esports,Al Qadsiah,Geekay Esports,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1697,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,13,3,Al Qadsiah,Geekay Esports,Geekay Esports,Al Qadsiah,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1698,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,13,4,Al Qadsiah,Geekay Esports,Geekay Esports,Al Qadsiah,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1699,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,13,5,Al Qadsiah,Geekay Esports,Al Qadsiah,Geekay Esports,Colosseo,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1700,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",14,1,Team CC,ZoKorp Esports,Team CC,ZoKorp Esports,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1701,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",14,2,Team CC,ZoKorp Esports,Team CC,ZoKorp Esports,Circuit Royal,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1702,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",14,3,Team CC,ZoKorp Esports,Team CC,ZoKorp Esports,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1703,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",15,1,Geekay Esports,Team CC,Geekay Esports,Team CC,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1704,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",15,2,Geekay Esports,Team CC,Team CC,Geekay Esports,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1705,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",15,3,Geekay Esports,Team CC,Geekay Esports,Team CC,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1706,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",15,4,Geekay Esports,Team CC,Team CC,Geekay Esports,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1707,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],"Aug 1, 2025",15,5,Geekay Esports,Team CC,Geekay Esports,Team CC,Colosseo,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1708,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,16,1,Twisted Minds,Sign Esports,Sign Esports,Twisted Minds,Lijiang Tower,Control,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
1709,owcs_2025_midseason,international,2025,Midseason Championship,Week 1,[MANUAL],2025-07-31,16,2,Twisted Minds,Sign Esports,Twisted Minds,Sign Esports,Circuit Royal,Escort,bo3,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/Midseason_Championship/Group_Stage,group_stage_scrape
