global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
252,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-09,8,3,The Gatos Guapos,Team Secret,The Gatos Guapos,Team Secret,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
253,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-09,9,1,MMY,Quasar Esports,MMY,Quasar Esports,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
254,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-09,9,2,MMY,Quasar Esports,Quasar Esports,MMY,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
255,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-09,9,3,MMY,Quasar Esports,Quasar Esports,MMY,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
256,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-09,9,4,MMY,Quasar Esports,Quasar Esports,MMY,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
257,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,10,1,Team Secret,FURY,Team Secret,FURY,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
258,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,10,2,Team Secret,FURY,Team Secret,FURY,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
259,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,10,3,Team Secret,FURY,Team Secret,FURY,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
260,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,11,1,Quasar Esports,The Gatos Guapos,The Gatos Guapos,Quasar Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
261,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,11,2,Quasar Esports,The Gatos Guapos,The Gatos Guapos,Quasar Esports,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
262,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,11,3,Quasar Esports,The Gatos Guapos,The Gatos Guapos,Quasar Esports,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
263,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,12,1,MMY,Rankers,MMY,Rankers,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
264,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,12,2,MMY,Rankers,MMY,Rankers,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
265,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,12,3,MMY,Rankers,Rankers,MMY,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
266,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,12,4,MMY,Rankers,Rankers,MMY,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
267,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-16,12,5,MMY,Rankers,Rankers,MMY,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
268,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-23,13,1,Team Secret,Quasar Esports,Team Secret,Quasar Esports,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
269,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-23,13,2,Team Secret,Quasar Esports,Team Secret,Quasar Esports,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
270,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-23,13,3,Team Secret,Quasar Esports,Team Secret,Quasar Esports,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
271,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-23,14,1,FURY,MMY,FURY,MMY,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
272,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-23,14,2,FURY,MMY,FURY,MMY,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
273,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-23,14,3,FURY,MMY,FURY,MMY,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
274,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-23,15,1,The Gatos Guapos,Rankers,Rankers,The Gatos Guapos,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
275,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-23,15,2,The Gatos Guapos,Rankers,Rankers,The Gatos Guapos,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
276,owcs_2026_asia_s1_pacific,pacific,2026,Stage 1,Week 1,[MANUAL],2026-04-23,15,3,The Gatos Guapos,Rankers,Rankers,The Gatos Guapos,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific/Regular_Season,group_stage_scrape
277,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,1,1,Naive Piggy,Milk Tea,Milk Tea,Naive Piggy,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
278,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,1,2,Naive Piggy,Milk Tea,Naive Piggy,Milk Tea,Esperanca,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
279,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,1,3,Naive Piggy,Milk Tea,Milk Tea,Naive Piggy,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
280,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,1,4,Naive Piggy,Milk Tea,Naive Piggy,Milk Tea,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
281,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,1,5,Naive Piggy,Milk Tea,Naive Piggy,Milk Tea,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
282,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,2,1,JD Gaming,All Gamers,All Gamers,JD Gaming,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
283,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,2,2,JD Gaming,All Gamers,JD Gaming,All Gamers,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
284,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,2,3,JD Gaming,All Gamers,JD Gaming,All Gamers,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
285,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,2,4,JD Gaming,All Gamers,All Gamers,JD Gaming,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
286,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,2,5,JD Gaming,All Gamers,All Gamers,JD Gaming,Esperanca,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
287,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,3,1,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
288,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,3,2,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
289,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 4th,2026-04-04,3,3,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
290,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 5th,2026-04-05,4,1,All Gamers,Milk Tea,Milk Tea,All Gamers,Busan,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
291,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 5th,2026-04-05,4,2,All Gamers,Milk Tea,All Gamers,Milk Tea,Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
292,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 5th,2026-04-05,4,3,All Gamers,Milk Tea,All Gamers,Milk Tea,Esperanca,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
293,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 5th,2026-04-05,4,4,All Gamers,Milk Tea,All Gamers,Milk Tea,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
294,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 5th,2026-04-05,5,1,Weibo Gaming,Naive Piggy,Weibo Gaming,Naive Piggy,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
295,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 5th,2026-04-05,5,2,Weibo Gaming,Naive Piggy,Weibo Gaming,Naive Piggy,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
296,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 5th,2026-04-05,5,3,Weibo Gaming,Naive Piggy,Weibo Gaming,Naive Piggy,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
297,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,6,1,Solus Victorem,Naive Piggy,Solus Victorem,Naive Piggy,Esperanca,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
298,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,6,2,Solus Victorem,Naive Piggy,Solus Victorem,Naive Piggy,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
299,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,7,1,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
300,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,7,2,Weibo Gaming,All Gamers,All Gamers,Weibo Gaming,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
301,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,7,3,Weibo Gaming,All Gamers,All Gamers,Weibo Gaming,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
302,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,7,4,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
303,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,7,5,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
304,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,8,1,JD Gaming,Milk Tea,JD Gaming,Milk Tea,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
305,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,8,2,JD Gaming,Milk Tea,JD Gaming,Milk Tea,Esperanca,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
306,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 11th,2026-04-11,8,3,JD Gaming,Milk Tea,JD Gaming,Milk Tea,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
307,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 12th,2026-04-12,9,1,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
308,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 12th,2026-04-12,9,2,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
309,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 12th,2026-04-12,9,3,Solus Victorem,Milk Tea,Milk Tea,Solus Victorem,Esperanca,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
310,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 12th,2026-04-12,9,4,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
311,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 12th,2026-04-12,10,1,JD Gaming,Naive Piggy,JD Gaming,Naive Piggy,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
312,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 12th,2026-04-12,10,2,JD Gaming,Naive Piggy,JD Gaming,Naive Piggy,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
313,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 12th,2026-04-12,10,3,JD Gaming,Naive Piggy,JD Gaming,Naive Piggy,Esperanca,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
314,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 18th,2026-04-18,11,1,All Gamers,Naive Piggy,All Gamers,Naive Piggy,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
315,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 18th,2026-04-18,11,2,All Gamers,Naive Piggy,All Gamers,Naive Piggy,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
316,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 18th,2026-04-18,11,3,All Gamers,Naive Piggy,Naive Piggy,All Gamers,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
317,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 18th,2026-04-18,11,4,All Gamers,Naive Piggy,Naive Piggy,All Gamers,Runasapi,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
318,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 18th,2026-04-18,11,5,All Gamers,Naive Piggy,All Gamers,Naive Piggy,Rialto,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
319,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 18th,2026-04-18,12,1,JD Gaming,Solus Victorem,JD Gaming,Solus Victorem,Oasis,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
320,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 18th,2026-04-18,12,2,JD Gaming,Solus Victorem,JD Gaming,Solus Victorem,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
321,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 18th,2026-04-18,12,3,JD Gaming,Solus Victorem,JD Gaming,Solus Victorem,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
322,owcs_2026_china_s1,china,2026,Stage 1,Week 1,April 18th,2026-04-18,13,1,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2026/China/Stage_1/Regular_Season,group_stage_scrape
